,year,name,value,people_fully_vaccinated,rank,lastValue,new_cases
536,2020.5,Colombia,,,185,0.0,
537,2020.4,Colombia,,,185,0.0,
538,2020.3,Colombia,,,184,0.0,
539,2020.2,Colombia,,,176,0.0,
540,2021.5,Comoros,,,215,6162.857142857143,
541,2021.4,Comoros,6162.857142857143,2737.885714285714,163,384.0,
542,2021.3,Comoros,384.0,,174,0.0,
543,2021.2,Comoros,,,211,0.0,
544,2021.1,Comoros,,,206,0.0,
545,2021.0,Comoros,,,194,0.0,
546,2020.9,Comoros,,,189,0.0,
547,2020.8,Comoros,,,187,0.0,
548,2020.7,Comoros,,,185,0.0,
549,2020.6,Comoros,,,185,0.0,
550,2020.5,Comoros,,,185,0.0,
551,2020.4,Comoros,,,185,0.0,
552,2020.3,Comoros,,,184,0.0,
553,2021.5,Congo,,,215,1290.1142857142856,
554,2021.4,Congo,1290.1142857142856,893.2857142857143,188,408.48571428571427,
555,2021.3,Congo,408.48571428571427,,173,0.0,
556,2021.2,Congo,,,211,0.0,
557,2021.1,Congo,,,206,0.0,
558,2021.0,Congo,,,194,0.0,
559,2020.9,Congo,,,189,0.0,
560,2020.8,Congo,,,187,0.0,
561,2020.7,Congo,,,185,0.0,
562,2020.6,Congo,,,185,0.0,
563,2020.5,Congo,,,185,0.0,
564,2020.4,Congo,,,185,0.0,
565,2020.3,Congo,,,184,0.0,
566,2020.2,Congo,,,176,0.0,
567,2021.5,Cook Islands,2400.25,1326.0,160,1109.45,
568,2021.4,Cook Islands,1109.45,1.45,192,0.0,
569,2021.5,Costa Rica,176222.25,92592.75,93,127959.71428571429,
570,2021.4,Costa Rica,127959.71428571429,82568.71428571429,99,64000.94285714286,
571,2021.3,Costa Rica,64000.94285714286,37690.25714285715,94,35151.30952380953,
572,2021.2,Costa Rica,35151.30952380953,16836.238095238095,74,6342.057142857143,
573,2021.1,Costa Rica,6342.057142857143,2437.342857142857,54,882.5,
574,2021.0,Costa Rica,882.5,1.3095238095238095,35,0.0,
575,2020.9,Costa Rica,,,189,0.0,
576,2020.8,Costa Rica,,,187,0.0,
577,2020.7,Costa Rica,,,185,0.0,
578,2020.6,Costa Rica,,,185,0.0,
579,2020.5,Costa Rica,,,185,0.0,
580,2020.4,Costa Rica,,,185,0.0,
581,2020.3,Costa Rica,,,184,0.0,
582,2020.2,Costa Rica,,,176,0.0,
583,2021.5,Cote d'Ivoire,625444.5,,71,445848.77142857143,
584,2021.4,Cote d'Ivoire,445848.77142857143,,75,109088.25714285714,
585,2021.3,Cote d'Ivoire,109088.25714285714,,83,15406.238095238095,
586,2021.2,Cote d'Ivoire,15406.238095238095,,92,0.0,
587,2021.1,Cote d'Ivoire,,,206,0.0,
588,2021.0,Cote d'Ivoire,,,194,0.0,
589,2020.9,Cote d'Ivoire,,,189,0.0,
590,2020.8,Cote d'Ivoire,,,187,0.0,
591,2020.7,Cote d'Ivoire,,,185,0.0,
592,2020.6,Cote d'Ivoire,,,185,0.0,
593,2020.5,Cote d'Ivoire,,,185,0.0,
594,2020.4,Cote d'Ivoire,,,185,0.0,
595,2020.3,Cote d'Ivoire,,,184,0.0,
596,2020.2,Cote d'Ivoire,,,176,0.0,
597,2021.5,Croatia,896194.125,511121.125,63,1068786.1142857142,
598,2021.4,Croatia,1068786.1142857142,400718.54285714286,55,594725.4571428571,
599,2021.3,Croatia,594725.4571428571,157231.37142857144,49,96687.07142857143,
600,2021.2,Croatia,96687.07142857143,26655.785714285714,61,16310.771428571428,
601,2021.1,Croatia,16310.771428571428,8558.542857142857,49,6417.285714285715,
602,2021.0,Croatia,6417.285714285715,,26,0.0,
603,2020.9,Croatia,,,189,0.0,
604,2020.8,Croatia,,,187,0.0,
605,2020.7,Croatia,,,185,0.0,
606,2020.6,Croatia,,,185,0.0,
607,2020.5,Croatia,,,185,0.0,
608,2020.4,Croatia,,,185,0.0,
609,2020.3,Croatia,,,184,0.0,
610,2020.2,Croatia,,,176,0.0,
611,2021.5,Cuba,1618134.75,601049.625,49,911993.3142857143,
612,2021.4,Cuba,911993.3142857143,109839.2,62,0.0,
613,2021.3,Cuba,,,215,0.0,
614,2021.2,Cuba,,,211,0.0,
615,2021.1,Cuba,,,206,0.0,
616,2021.0,Cuba,,,194,0.0,
617,2020.9,Cuba,,,189,0.0,
618,2020.8,Cuba,,,187,0.0,
619,2020.7,Cuba,,,185,0.0,
620,2020.6,Cuba,,,185,0.0,
621,2020.5,Cuba,,,185,0.0,
622,2020.4,Cuba,,,185,0.0,
623,2020.3,Cuba,,,184,0.0,
624,2020.2,Cuba,,,176,0.0,
625,2021.5,Curacao,87807.375,75586.875,107,83160.57142857143,
626,2021.4,Curacao,83160.57142857143,60019.94285714286,108,50197.828571428574,
627,2021.3,Curacao,50197.828571428574,15966.771428571428,97,6808.428571428572,
628,2021.2,Curacao,6808.428571428572,2110.5714285714284,102,0.0,
629,2021.5,Cyprus,220793.125,146669.875,85,252756.37142857144,
630,2021.4,Cyprus,252756.37142857144,126433.14285714286,90,43751.0,
631,2021.3,Cyprus,43751.0,15547.485714285714,100,8964.880952380952,
632,2021.2,Cyprus,8964.880952380952,3677.4285714285716,99,3569.0,
633,2021.1,Cyprus,3569.0,1476.857142857143,59,480.04761904761904,
634,2021.0,Cyprus,480.04761904761904,,37,0.0,
635,2020.9,Cyprus,,,189,0.0,
636,2020.8,Cyprus,,,187,0.0,
637,2020.7,Cyprus,,,185,0.0,
638,2020.6,Cyprus,,,185,0.0,
639,2020.5,Cyprus,,,185,0.0,
640,2020.4,Cyprus,,,185,0.0,
641,2020.3,Cyprus,,,184,0.0,
642,2020.2,Cyprus,,,176,0.0,
643,2021.5,Czechia,4706312.75,2412001.625,27,3690661.285714286,
644,2021.4,Czechia,3690661.285714286,1447704.7428571428,27,1849707.4857142856,
645,2021.3,Czechia,1849707.4857142856,891189.9428571429,27,815183.7380952381,
646,2021.2,Czechia,815183.7380952381,346598.6904761905,26,253171.05714285714,
647,2021.1,Czechia,253171.05714285714,91889.54285714286,22,23763.333333333332,
648,2021.0,Czechia,23763.333333333332,15.19047619047619,16,0.0,
649,2020.9,Czechia,,,189,0.0,
650,2020.8,Czechia,,,187,0.0,
651,2020.7,Czechia,,,185,0.0,
652,2020.6,Czechia,,,185,0.0,
653,2020.5,Czechia,,,185,0.0,
654,2020.4,Czechia,,,185,0.0,
655,2020.3,Czechia,,,184,0.0,
656,2020.2,Czechia,,,176,0.0,
657,2021.5,Democratic Republic of Congo,9334.0,652.25,144,4378.828571428571,
658,2021.4,Democratic Republic of Congo,4378.828571428571,149.0857142857143,167,48.57142857142857,
659,2021.3,Democratic Republic of Congo,48.57142857142857,,185,0.0,
660,2021.2,Democratic Republic of Congo,,,211,0.0,
661,2021.1,Democratic Republic of Congo,,,206,0.0,
662,2021.0,Democratic Republic of Congo,,,194,0.0,
663,2020.9,Democratic Republic of Congo,,,189,0.0,
664,2020.8,Democratic Republic of Congo,,,187,0.0,
665,2020.7,Democratic Republic of Congo,,,185,0.0,
666,2020.6,Democratic Republic of Congo,,,185,0.0,
667,2020.5,Democratic Republic of Congo,,,185,0.0,
668,2020.4,Democratic Republic of Congo,,,185,0.0,
669,2020.3,Democratic Republic of Congo,,,184,0.0,
670,2020.2,Democratic Republic of Congo,,,176,0.0,
671,2021.5,Denmark,2554292.5,1389645.125,39,2057596.4571428571,
672,2021.4,Denmark,2057596.4571428571,1222811.2857142857,36,1156628.4857142856,
673,2021.3,Denmark,1156628.4857142856,577368.1142857143,33,574801.4047619047,
674,2021.2,Denmark,574801.4047619047,272052.85714285716,31,206583.8,
675,2021.1,Denmark,206583.8,102036.02857142857,26,44220.40476190476,
676,2021.0,Denmark,44220.40476190476,17.666666666666668,13,0.0,
677,2020.9,Denmark,,,189,0.0,
678,2020.8,Denmark,,,187,0.0,
679,2020.7,Denmark,,,185,0.0,
680,2020.6,Denmark,,,185,0.0,
681,2020.5,Denmark,,,185,0.0,
682,2020.4,Denmark,,,185,0.0,
683,2020.3,Denmark,,,184,0.0,
684,2020.2,Denmark,,,176,0.0,
685,2021.5,Djibouti,,,215,716.9714285714285,
686,2021.4,Djibouti,716.9714285714285,320.1714285714286,195,651.2285714285714,
687,2021.3,Djibouti,651.2285714285714,14.142857142857142,167,0.0,
688,2021.2,Djibouti,,,211,0.0,
689,2021.1,Djibouti,,,206,0.0,
690,2021.0,Djibouti,,,194,0.0,
691,2020.9,Djibouti,,,189,0.0,
692,2020.8,Djibouti,,,187,0.0,
693,2020.7,Djibouti,,,185,0.0,
694,2020.6,Djibouti,,,185,0.0,
695,2020.5,Djibouti,,,185,0.0,
696,2020.4,Djibouti,,,185,0.0,
697,2020.3,Djibouti,,,184,0.0,
698,2020.2,Djibouti,,,176,0.0,
699,2021.5,Dominica,2516.75,2230.5,158,5050.114285714286,
700,2021.4,Dominica,5050.114285714286,4203.371428571429,165,2620.5714285714284,
701,2021.3,Dominica,2620.5714285714284,865.9428571428572,154,3946.0476190476193,
702,2021.2,Dominica,3946.0476190476193,8.023809523809524,110,0.0,
703,2021.1,Dominica,,,206,0.0,
704,2021.0,Dominica,,,194,0.0,
705,2020.9,Dominica,,,189,0.0,
706,2020.8,Dominica,,,187,0.0,
707,2020.7,Dominica,,,185,0.0,
708,2020.6,Dominica,,,185,0.0,
709,2020.5,Dominica,,,185,0.0,
710,2020.4,Dominica,,,185,0.0,
711,2020.3,Dominica,,,184,0.0,
712,2020.2,Dominica,,,176,0.0,
713,2021.5,Dominican Republic,3832558.125,2025431.75,32,3044815.9142857143,
714,2021.4,Dominican Republic,3044815.9142857143,1111512.4857142856,31,566135.0571428571,
715,2021.3,Dominican Republic,566135.0571428571,357754.14285714284,50,133917.85714285713,
716,2021.2,Dominican Republic,133917.85714285713,1295.1190476190477,52,1275.5142857142857,
717,2021.1,Dominican Republic,1275.5142857142857,,67,0.0,
718,2021.0,Dominican Republic,,,194,0.0,
719,2020.9,Dominican Republic,,,189,0.0,
720,2020.8,Dominican Republic,,,187,0.0,
721,2020.7,Dominican Republic,,,185,0.0,
722,2020.6,Dominican Republic,,,185,0.0,
723,2020.5,Dominican Republic,,,185,0.0,
724,2020.4,Dominican Republic,,,185,0.0,
725,2020.3,Dominican Republic,,,184,0.0,
726,2020.2,Dominican Republic,,,176,0.0,
727,2021.5,Ecuador,850087.25,433951.25,64,1092252.2571428572,
728,2021.4,Ecuador,1092252.2571428572,436473.85714285716,53,442321.85714285716,
729,2021.3,Ecuador,442321.85714285716,153430.54285714286,55,50994.619047619046,
730,2021.2,Ecuador,50994.619047619046,13140.190476190477,69,444.1714285714286,
731,2021.1,Ecuador,444.1714285714286,56.05714285714286,75,0.0,
732,2021.0,Ecuador,,,194,0.0,
733,2020.9,Ecuador,,,189,0.0,
734,2020.8,Ecuador,,,187,0.0,
735,2020.7,Ecuador,,,185,0.0,
736,2020.6,Ecuador,,,185,0.0,
737,2020.5,Ecuador,,,185,0.0,
738,2020.4,Ecuador,,,185,0.0,
739,2020.3,Ecuador,,,184,0.0,
740,2020.2,Ecuador,,,176,0.0,
741,2021.5,Egypt,1189079.5,254939.5,56,525527.2285714286,
742,2021.4,Egypt,525527.2285714286,93217.4857142857,71,49267.42857142857,
743,2021.3,Egypt,49267.42857142857,6738.628571428571,99,3917.4761904761904,
744,2021.2,Egypt,3917.4761904761904,,111,37.57142857142857,
745,2021.1,Egypt,37.57142857142857,,87,0.0,
746,2021.0,Egypt,,,194,0.0,
747,2020.9,Egypt,,,189,0.0,
748,2020.8,Egypt,,,187,0.0,
749,2020.7,Egypt,,,185,0.0,
750,2020.6,Egypt,,,185,0.0,
751,2020.5,Egypt,,,185,0.0,
752,2020.4,Egypt,,,185,0.0,
753,2020.3,Egypt,,,184,0.0,
754,2020.2,Egypt,,,176,0.0,
755,2020.1,Egypt,,,38,0.0,
756,2021.5,El Salvador,707946.5,515703.75,67,634822.8571428572,
757,2021.4,El Salvador,634822.8571428572,333245.28571428574,68,326796.3142857143,
758,2021.3,El Salvador,326796.3142857143,24730.285714285714,63,14218.404761904761,
759,2021.2,El Salvador,14218.404761904761,,93,0.0,
760,2021.1,El Salvador,,,206,0.0,
761,2021.0,El Salvador,,,194,0.0,
762,2020.9,El Salvador,,,189,0.0,
763,2020.8,El Salvador,,,187,0.0,
764,2020.7,El Salvador,,,185,0.0,
765,2020.6,El Salvador,,,185,0.0,
766,2020.5,El Salvador,,,185,0.0,
767,2020.4,El Salvador,,,185,0.0,
768,2020.3,El Salvador,,,184,0.0,
769,2020.2,El Salvador,,,176,0.0,
770,2021.5,Equatorial Guinea,37144.75,26877.25,122,32889.74285714285,
771,2021.4,Equatorial Guinea,32889.74285714285,17142.914285714287,124,5075.971428571429,
772,2021.3,Equatorial Guinea,5075.971428571429,913.8,139,633.4047619047619,
773,2021.2,Equatorial Guinea,633.4047619047619,147.54761904761904,140,0.0,
774,2021.1,Equatorial Guinea,,,206,0.0,
775,2021.0,Equatorial Guinea,,,194,0.0,
776,2020.9,Equatorial Guinea,,,189,0.0,
777,2020.8,Equatorial Guinea,,,187,0.0,
778,2020.7,Equatorial Guinea,,,185,0.0,
779,2020.6,Equatorial Guinea,,,185,0.0,
780,2020.5,Equatorial Guinea,,,185,0.0,
781,2020.4,Equatorial Guinea,,,185,0.0,
782,2020.3,Equatorial Guinea,,,184,0.0,
783,2020.2,Equatorial Guinea,,,176,0.0,
784,2021.5,Eritrea,,,215,0.0,
785,2021.4,Eritrea,,,216,0.0,
786,2021.3,Eritrea,,,215,0.0,
787,2021.2,Eritrea,,,211,0.0,
788,2021.1,Eritrea,,,206,0.0,
789,2021.0,Eritrea,,,194,0.0,
790,2020.9,Eritrea,,,189,0.0,
791,2020.8,Eritrea,,,187,0.0,
792,2020.7,Eritrea,,,185,0.0,
793,2020.6,Eritrea,,,185,0.0,
794,2020.5,Eritrea,,,185,0.0,
795,2020.4,Eritrea,,,185,0.0,
796,2020.3,Eritrea,,,184,0.0,
797,2020.2,Eritrea,,,176,0.0,
798,2021.5,Estonia,537711.375,339352.25,75,454839.3714285714,
799,2021.4,Estonia,454839.3714285714,223946.74285714285,73,302201.71428571426,
800,2021.3,Estonia,302201.71428571426,101454.02857142857,67,139297.66666666666,
801,2021.2,Estonia,139297.66666666666,50255.59523809524,50,35842.74285714285,
802,2021.1,Estonia,35842.74285714285,13997.114285714286,41,4240.952380952381,
803,2021.0,Estonia,4240.952380952381,1.7380952380952381,31,0.0,
804,2020.9,Estonia,,,189,0.0,
805,2020.8,Estonia,,,187,0.0,
806,2020.7,Estonia,,,185,0.0,
807,2020.6,Estonia,,,185,0.0,
808,2020.5,Estonia,,,185,0.0,
809,2020.4,Estonia,,,185,0.0,
810,2020.3,Estonia,,,184,0.0,
811,2020.2,Estonia,,,176,0.0,
812,2020.1,Estonia,,,38,0.0,
813,2021.5,Eswatini,,,215,1006.4857142857143,
814,2021.4,Eswatini,1006.4857142857143,,194,6125.0,
815,2021.3,Eswatini,6125.0,,136,0.0,
816,2021.2,Eswatini,,,211,0.0,
817,2021.1,Eswatini,,,206,0.0,
818,2021.0,Eswatini,,,194,0.0,
819,2020.9,Eswatini,,,189,0.0,
820,2020.8,Eswatini,,,187,0.0,
821,2020.7,Eswatini,,,185,0.0,
822,2020.6,Eswatini,,,185,0.0,
823,2020.5,Eswatini,,,185,0.0,
824,2020.4,Eswatini,,,185,0.0,
825,2020.3,Eswatini,,,184,0.0,
826,2020.2,Eswatini,,,176,0.0,
827,2021.5,Ethiopia,,,215,1421241.2285714287,
828,2021.4,Ethiopia,1421241.2285714287,,46,419500.97142857144,
829,2021.3,Ethiopia,419500.97142857144,,56,0.0,
830,2021.2,Ethiopia,,,211,0.0,
831,2021.1,Ethiopia,,,206,0.0,
832,2021.0,Ethiopia,,,194,0.0,
833,2020.9,Ethiopia,,,189,0.0,
834,2020.8,Ethiopia,,,187,0.0,
835,2020.7,Ethiopia,,,185,0.0,
836,2020.6,Ethiopia,,,185,0.0,
837,2020.5,Ethiopia,,,185,0.0,
838,2020.4,Ethiopia,,,185,0.0,
839,2020.3,Ethiopia,,,184,0.0,
840,2020.2,Ethiopia,,,176,0.0,
841,2021.5,Faeroe Islands,18450.571428571428,11034.857142857143,135,9532.057142857142,
842,2021.4,Faeroe Islands,9532.057142857142,5023.085714285714,154,4952.714285714285,
843,2021.3,Faeroe Islands,4952.714285714285,2267.3142857142857,140,1747.904761904762,
844,2021.2,Faeroe Islands,1747.904761904762,1278.047619047619,126,851.7916666666666,
845,2021.1,Faeroe Islands,851.7916666666666,167.83333333333334,70,0.0,
846,2021.3,Falkland Islands,523.7,349.2,170,93.30952380952381,
847,2021.2,Falkland Islands,93.30952380952381,,156,101.0,
848,2021.1,Falkland Islands,101.0,,85,0.0,
849,2021.5,Fiji,61744.75,2823.625,113,15859.742857142857,
850,2021.4,Fiji,15859.742857142857,214.62857142857143,137,4170.942857142857,
851,2021.3,Fiji,4170.942857142857,,145,0.0,
852,2021.2,Fiji,,,211,0.0,
853,2021.1,Fiji,,,206,0.0,
854,2021.0,Fiji,,,194,0.0,
855,2020.9,Fiji,,,189,0.0,
856,2020.8,Fiji,,,187,0.0,
857,2020.7,Fiji,,,185,0.0,
858,2020.6,Fiji,,,185,0.0,
859,2020.5,Fiji,,,185,0.0,
860,2020.4,Fiji,,,185,0.0,
861,2020.3,Fiji,,,184,0.0,
862,2020.2,Fiji,,,176,0.0,
863,2020.1,Fiji,,,38,0.0,
864,2021.5,Finland,2589199.0,687962.5,38,1928482.4857142856,
865,2021.4,Finland,1928482.4857142856,373167.6,39,1079522.4571428571,
866,2021.3,Finland,1079522.4571428571,103983.8,35,557147.4047619047,
867,2021.2,Finland,557147.4047619047,75529.45238095238,32,131718.7142857143,
868,2021.1,Finland,131718.7142857143,32387.4,31,0.0,
869,2021.0,Finland,,,194,0.0,
870,2020.9,Finland,,,189,0.0,
871,2020.8,Finland,,,187,0.0,
872,2020.7,Finland,,,185,0.0,
873,2020.6,Finland,,,185,0.0,
874,2020.5,Finland,,,185,0.0,
875,2020.4,Finland,,,185,0.0,
876,2020.3,Finland,,,184,0.0,
877,2020.2,Finland,,,176,0.0,
878,2020.1,Finland,,,38,0.0,
879,2021.5,France,27479678.375,13962557.0,7,24634734.171428572,
880,2021.4,France,24634734.171428572,10929034.257142857,6,13777983.371428572,
881,2021.3,France,13777983.371428572,5308252.885714286,6,5578238.880952381,
882,2021.2,France,5578238.880952381,2226868.880952381,7,1810624.2285714287,
883,2021.1,France,1810624.2285714287,342612.82857142854,7,61731.19047619047,
884,2021.0,France,61731.19047619047,5.142857142857143,9,0.0,
885,2020.9,France,,,189,0.0,
886,2020.8,France,,,187,0.0,
887,2020.7,France,,,185,0.0,
888,2020.6,France,,,185,0.0,
889,2020.5,France,,,185,0.0,
890,2020.4,France,,,185,0.0,
891,2020.3,France,,,184,0.0,
892,2020.2,France,,,176,0.0,
893,2020.1,France,,,38,0.0,
894,2021.5,French Polynesia,16582.75,14026.875,137,7946.171428571429,
895,2021.4,French Polynesia,7946.171428571429,5810.857142857143,158,4940.571428571428,
896,2021.3,French Polynesia,4940.571428571428,2619.7428571428572,141,1925.857142857143,
897,2021.2,French Polynesia,1925.857142857143,771.8095238095239,125,742.3,
898,2021.1,French Polynesia,742.3,137.9,72,0.0,
899,2021.5,Gabon,3675.0,1542.125,156,2986.3142857142857,
900,2021.4,Gabon,2986.3142857142857,1544.857142857143,176,1420.2285714285715,
901,2021.3,Gabon,1420.2285714285715,316.1714285714286,161,65.0952380952381,
902,2021.2,Gabon,65.0952380952381,,158,0.0,
903,2021.1,Gabon,,,206,0.0,
904,2021.0,Gabon,,,194,0.0,
905,2020.9,Gabon,,,189,0.0,
906,2020.8,Gabon,,,187,0.0,
907,2020.7,Gabon,,,185,0.0,
908,2020.6,Gabon,,,185,0.0,
909,2020.5,Gabon,,,185,0.0,
910,2020.4,Gabon,,,185,0.0,
911,2020.3,Gabon,,,184,0.0,
912,2020.2,Gabon,,,176,0.0,
913,2021.5,Gambia,,,215,2438.4285714285716,
914,2021.4,Gambia,2438.4285714285716,296.8285714285714,179,2869.5714285714284,
915,2021.3,Gambia,2869.5714285714284,,152,127.26190476190476,
916,2021.2,Gambia,127.26190476190476,,153,0.0,
917,2021.1,Gambia,,,206,0.0,
918,2021.0,Gambia,,,194,0.0,
919,2020.9,Gambia,,,189,0.0,
920,2020.8,Gambia,,,187,0.0,
921,2020.7,Gambia,,,185,0.0,
922,2020.6,Gambia,,,185,0.0,
923,2020.5,Gambia,,,185,0.0,
924,2020.4,Gambia,,,185,0.0,
925,2020.3,Gambia,,,184,0.0,
926,2020.2,Gambia,,,176,0.0,
927,2021.5,Georgia,193439.125,65040.875,92,109339.0,
928,2021.4,Georgia,109339.0,23864.4,105,23645.714285714286,
929,2021.3,Georgia,23645.714285714286,1579.4857142857143,110,303.4761904761905,
930,2021.2,Georgia,303.4761904761905,,148,0.0,
931,2021.1,Georgia,,,206,0.0,
932,2021.0,Georgia,,,194,0.0,
933,2020.9,Georgia,,,189,0.0,
934,2020.8,Georgia,,,187,0.0,
935,2020.7,Georgia,,,185,0.0,
936,2020.6,Georgia,,,185,0.0,
937,2020.5,Georgia,,,185,0.0,
938,2020.4,Georgia,,,185,0.0,
939,2020.3,Georgia,,,184,0.0,
940,2020.2,Georgia,,,176,0.0,
941,2021.5,Germany,41685785.5,24664218.625,4,34754789.91428571,
942,2021.4,Germany,34754789.91428571,14100217.6,4,18809719.57142857,
943,2021.3,Germany,18809719.57142857,5955255.142857143,5,6740929.738095238,
944,2021.2,Germany,6740929.738095238,3080770.119047619,6,2213509.8,
945,2021.1,Germany,2213509.8,902465.6,6,281149.4285714286,
946,2021.0,Germany,281149.4285714286,1321.0714285714287,4,0.0,
947,2020.9,Germany,,,189,0.0,
948,2020.8,Germany,,,187,0.0,
949,2020.7,Germany,,,185,0.0,
950,2020.6,Germany,,,185,0.0,
951,2020.5,Germany,,,185,0.0,
952,2020.4,Germany,,,185,0.0,
953,2020.3,Germany,,,184,0.0,
954,2020.2,Germany,,,176,0.0,
955,2020.1,Germany,,,38,0.0,
956,2021.5,Ghana,106505.875,47603.625,104,48569.08571428571,
957,2021.4,Ghana,48569.08571428571,10747.685714285713,118,166246.14285714287,
958,2021.3,Ghana,166246.14285714287,,76,33863.142857142855,
959,2021.2,Ghana,33863.142857142855,,75,0.0,
960,2021.1,Ghana,,,206,0.0,
961,2021.0,Ghana,,,194,0.0,
962,2020.9,Ghana,,,189,0.0,
963,2020.8,Ghana,,,187,0.0,
964,2020.7,Ghana,,,185,0.0,
965,2020.6,Ghana,,,185,0.0,
966,2020.5,Ghana,,,185,0.0,
967,2020.4,Ghana,,,185,0.0,
968,2020.3,Ghana,,,184,0.0,
969,2020.2,Ghana,,,176,0.0,
970,2021.5,Gibraltar,4896.75,4849.375,152,11151.228571428572,
971,2021.4,Gibraltar,11151.228571428572,10750.314285714287,150,18610.571428571428,
972,2021.3,Gibraltar,18610.571428571428,16383.8,115,25217.52380952381,
973,2021.2,Gibraltar,25217.52380952381,17276.64285714286,83,13055.4,
974,2021.1,Gibraltar,13055.4,4702.228571428572,50,2649.375,
975,2021.0,Gibraltar,2649.375,,33,0.0,
976,2021.5,Greece,4405520.375,3050062.75,28,3146297.8857142855,
977,2021.4,Greece,3146297.8857142855,1820561.5714285714,30,1584577.0857142857,
978,2021.3,Greece,1584577.0857142857,725819.9428571429,28,724902.9285714285,
979,2021.2,Greece,724902.9285714285,367463.1666666667,28,250511.34285714285,
980,2021.1,Greece,250511.34285714285,75519.82857142857,23,14471.0,
981,2021.0,Greece,14471.0,0.047619047619047616,20,0.0,
982,2020.9,Greece,,,189,0.0,
983,2020.8,Greece,,,187,0.0,
984,2020.7,Greece,,,185,0.0,
985,2020.6,Greece,,,185,0.0,
986,2020.5,Greece,,,185,0.0,
987,2020.4,Greece,,,185,0.0,
988,2020.3,Greece,,,184,0.0,
989,2020.2,Greece,,,176,0.0,
990,2020.1,Greece,,,38,0.0,
991,2021.5,Greenland,21420.8,9744.2,131,9191.342857142858,
992,2021.4,Greenland,9191.342857142858,5091.4,155,3864.5714285714284,
993,2021.3,Greenland,3864.5714285714284,2342.4857142857145,147,93.5,
994,2021.2,Greenland,93.5,28.642857142857142,154,99.38461538461539,
995,2021.1,Greenland,99.38461538461539,,86,0.0,
996,2021.5,Grenada,2378.0,1266.625,162,2394.4857142857145,
997,2021.4,Grenada,2394.4857142857145,1134.6571428571428,180,3354.2,
998,2021.3,Grenada,3354.2,328.74285714285713,149,1226.3333333333333,
999,2021.2,Grenada,1226.3333333333333,0.047619047619047616,133,4.171428571428572,
1000,2021.1,Grenada,4.171428571428572,,91,0.0,
1001,2021.0,Grenada,,,194,0.0,
1002,2020.9,Grenada,,,189,0.0,
1003,2020.8,Grenada,,,187,0.0,
1004,2020.7,Grenada,,,185,0.0,
1005,2020.6,Grenada,,,185,0.0,
1006,2020.5,Grenada,,,185,0.0,
1007,2020.4,Grenada,,,185,0.0,
1008,2020.3,Grenada,,,184,0.0,
1009,2020.2,Grenada,,,176,0.0,
1010,2021.5,Guatemala,542823.375,125199.25,74,392530.6285714286,
1011,2021.4,Guatemala,392530.6285714286,55995.08571428571,80,144555.7142857143,
1012,2021.3,Guatemala,144555.7142857143,1703.3714285714286,81,44964.78571428572,
1013,2021.2,Guatemala,44964.78571428572,194.71428571428572,70,0.0,
1014,2021.1,Guatemala,,,206,0.0,
1015,2021.0,Guatemala,,,194,0.0,
1016,2020.9,Guatemala,,,189,0.0,
1017,2020.8,Guatemala,,,187,0.0,
1018,2020.7,Guatemala,,,185,0.0,
1019,2020.6,Guatemala,,,185,0.0,
1020,2020.5,Guatemala,,,185,0.0,
1021,2020.4,Guatemala,,,185,0.0,
1022,2020.3,Guatemala,,,184,0.0,
1023,2020.2,Guatemala,,,176,0.0,
1024,2021.5,Guernsey,,,215,0.0,
1025,2021.4,Guernsey,,,216,2688.057142857143,
1026,2021.3,Guernsey,2688.057142857143,952.6,153,511.9047619047619,
1027,2021.2,Guernsey,511.9047619047619,187.6904761904762,142,1108.4827586206898,
1028,2021.1,Guernsey,1108.4827586206898,308.48275862068965,68,0.0,
1029,2021.5,Guinea,83464.625,28297.5,109,109353.57142857143,
1030,2021.4,Guinea,109353.57142857143,39786.114285714284,104,64612.8,
1031,2021.3,Guinea,64612.8,21826.485714285714,93,4425.547619047619,
1032,2021.2,Guinea,4425.547619047619,63.142857142857146,106,0.0,
1033,2021.1,Guinea,,,206,0.0,
1034,2021.0,Guinea,,,194,0.0,
1035,2020.9,Guinea,,,189,0.0,
1036,2020.8,Guinea,,,187,0.0,
1037,2020.7,Guinea,,,185,0.0,
1038,2020.6,Guinea,,,185,0.0,
1039,2020.5,Guinea,,,185,0.0,
1040,2020.4,Guinea,,,185,0.0,
1041,2020.3,Guinea,,,184,0.0,
1042,2020.2,Guinea,,,176,0.0,
1043,2021.5,Guinea-Bissau,,,215,702.7142857142857,
1044,2021.4,Guinea-Bissau,702.7142857142857,,196,0.0,
1045,2021.3,Guinea-Bissau,,,215,0.0,
1046,2021.2,Guinea-Bissau,,,211,0.0,
1047,2021.1,Guinea-Bissau,,,206,0.0,
1048,2021.0,Guinea-Bissau,,,194,0.0,
1049,2020.9,Guinea-Bissau,,,189,0.0,
1050,2020.8,Guinea-Bissau,,,187,0.0,
1051,2020.7,Guinea-Bissau,,,185,0.0,
1052,2020.6,Guinea-Bissau,,,185,0.0,
1053,2020.5,Guinea-Bissau,,,185,0.0,
1054,2020.4,Guinea-Bissau,,,185,0.0,
1055,2020.3,Guinea-Bissau,,,184,0.0,
1056,2020.2,Guinea-Bissau,,,176,0.0,
1057,2021.5,Guyana,27957.375,11519.625,125,29486.542857142857,
